aX,aY,aZ,gX,gY,gZ
-2.000,1.189,0.367,26.756,-43.252,-89.008
-2.000,1.116,0.440,28.756,-63.374,39.809
-1.499,0.904,0.468,44.351,-55.947,107.962
-1.045,0.696,0.364,61.359,-39.901,137.344
-0.598,0.615,0.171,61.366,-19.420,137.687
-0.446,0.616,0.115,52.496,0.374,121.427
-0.485,0.671,0.107,46.344,19.244,107.122
-0.569,0.740,0.062,39.076,29.634,106.870
-0.565,0.785,0.035,26.725,40.099,113.504
-0.495,0.796,0.043,11.176,46.397,119.786
-0.422,0.843,0.119,-1.015,51.008,122.695
-0.343,0.859,0.190,-7.847,51.733,124.840
-0.283,0.866,0.293,-7.168,49.588,124.748
-0.267,0.879,0.339,0.565,43.863,128.420
-0.208,0.881,0.294,4.145,35.863,133.023
-0.132,0.876,0.254,3.626,25.817,135.397
-0.061,0.849,0.245,4.198,18.733,132.305
0.006,0.855,0.138,-2.031,18.069,134.855
0.122,0.834,0.136,-5.344,21.763,119.924
0.093,0.848,0.197,-5.885,25.168,110.916
0.062,0.881,0.205,-3.282,27.466,110.099
0.121,0.870,0.197,-1.550,23.962,104.489
0.154,0.871,0.201,-3.145,16.611,94.611
0.139,0.888,0.182,-3.641,11.595,88.542
0.166,0.904,0.181,-4.832,14.221,83.183
0.183,0.898,0.191,-4.710,17.412,75.511
0.210,0.907,0.200,-4.687,18.695,67.046
0.221,0.908,0.193,-7.221,17.603,58.603
0.206,0.925,0.214,-8.626,14.855,50.634
0.170,0.932,0.234,-7.611,14.763,48.191
0.206,0.917,0.240,-5.321,14.710,45.405
0.231,0.926,0.219,-2.939,15.397,40.466
0.226,0.924,0.194,-2.023,15.244,36.000
0.239,0.923,0.201,-3.740,13.962,32.840
0.248,0.916,0.208,-4.847,9.863,28.710
0.264,0.917,0.213,-5.321,8.832,25.000
0.288,0.914,0.220,-5.084,7.863,19.748
0.285,0.922,0.232,-4.473,7.718,15.687
0.276,0.912,0.249,-2.954,7.168,11.382

0.730,0.767,0.349,-7.580,-42.053,-55.382
1.018,0.714,0.292,-6.237,-56.351,-108.046
1.236,0.610,0.189,-12.794,-62.122,-177.450
1.227,0.400,0.072,-27.794,-62.458,-250.137
0.863,0.369,0.126,-38.053,-50.779,-250.137
0.518,0.231,0.221,-45.947,-59.267,-250.137
0.378,0.135,0.278,-48.214,-59.580,-250.137
0.010,0.131,0.328,-41.740,-44.481,-250.137
-0.182,0.145,0.390,-36.809,-29.008,-250.137
-0.510,0.256,0.477,-14.931,0.626,-250.137
-0.969,0.398,0.351,-2.786,27.740,-250.137
