aX,aY,aZ,gX,gY,gZ
-0.134,0.835,-0.158,165.267,79.794,2.328
-0.138,0.861,-0.172,138.198,61.023,7.672
-0.108,0.872,-0.174,114.229,53.206,14.069
-0.091,0.921,-0.127,95.481,45.046,17.534
-0.048,0.915,-0.064,82.840,31.794,16.267
-0.044,0.926,-0.039,78.214,27.290,12.427
-0.051,0.924,-0.043,75.580,25.420,8.427
-0.064,0.950,-0.057,72.145,26.634,5.954
-0.094,0.948,-0.085,66.550,26.389,8.565
-0.072,1.008,-0.100,56.458,22.130,12.916
-0.032,0.979,-0.077,50.290,16.504,12.023
-0.000,0.978,-0.033,50.901,14.435,8.756
0.005,0.971,-0.053,53.351,13.908,2.740
-0.033,0.969,-0.076,57.053,14.000,-0.557
-0.057,0.970,-0.117,55.427,16.122,-0.985
-0.063,0.982,-0.158,51.031,13.427,-1.275
-0.077,0.995,-0.184,43.527,11.229,0.206
-0.073,0.997,-0.187,36.107,13.069,1.160
-0.075,0.997,-0.156,30.580,11.466,2.687
-0.059,0.982,-0.145,29.130,6.221,2.672
-0.042,0.981,-0.162,28.504,3.183,0.908
-0.050,0.971,-0.183,27.794,5.282,-0.389
-0.041,0.979,-0.204,24.176,7.947,-2.634
-0.049,0.972,-0.226,21.191,8.176,-4.557
-0.096,0.984,-0.192,17.183,8.237,-5.947
-0.089,0.980,-0.156,18.489,-0.313,-0.962
-0.068,0.984,-0.157,21.809,1.107,0.107
-0.062,0.984,-0.161,24.817,4.626,-0.176

0.045,0.537,-1.239,-159.069,-10.763,-68.328
-0.066,0.461,-1.422,-250.137,-48.092,-77.229
-0.195,0.233,-1.244,-250.137,-135.061,-54.565
-0.147,0.080,-0.844,-250.137,-202.038,-21.092
-0.033,0.047,-0.054,-250.137,-230.847,12.786
0.071,-0.059,1.178,-250.137,-250.137,38.954
0.342,0.187,1.903,-250.137,-250.137,45.366
0.444,0.382,2.000,-250.137,-213.275,36.420
0.430,0.647,2.000,-222.817,-93.840,21.641
0.365,0.693,2.000,-37.412,6.412,2.550
0.257,0.658,2.000,101.542,52.038,-10.229
0.132,0.603,1.884,205.168,79.237,-12.115
0.076,0.560,1.364,250.130,95.733,-5.366
0.082,0.547,0.939,250.130,106.466,4.420
0.129,0.594,0.638,250.130,113.305,8.779
0.146,0.659,0.419,250.130,110.420,6.130
0.127,0.681,0.232,239.611,101.916,3.695
0.137,0.713,0.115,217.626,90.794,-4.519
0.078,0.742,-0.006,187.656,74.710,-20.061
-0.040,0.789,-0.105,158.916,59.008,-29.634
-0.148,0.828,-0.142,129.359,60.725,-24.656
-0.194,0.856,-0.086,103.901,60.809,-12.374
-0.198,0.894,-0.011,88.466,51.672,-0.924
-0.169,0.910,0.034,80.611,41.092,4.763
-0.127,0.923,0.043,75.710,39.740,8.130
-0.112,0.955,0.083,74.145,40.031,9.191
-0.104,0.940,0.097,77.695,43.435,8.191
-0.105,0.955,0.106,80.481,44.687,8.359
-0.098,0.958,0.077,81.191,43.977,10.641
-0.077,0.971,0.053,81.573,42.237,10.687
-0.049,0.962,0.022,84.099,46.244,9.969
-0.034,0.951,-0.022,84.687,46.092,7.687
-0.021,0.948,-0.072,82.580,37.160,3.244
-0.034,0.939,-0.149,77.756,29.099,-0.282
-0.042,0.949,-0.205,67.382,25.534,-1.809
-0.058,0.966,-0.221,54.672,23.794,-2.573
-0.069,0.974,-0.218,43.252,18.885,-0.267
-0.058,0.960,-0.205,33.504,16.947,0.901
-0.062,0.956,-0.187,27.885,10.695,-0.382
-0.074,0.961,-0.208,23.244,8.733,-0.954
-0.073,0.975,-0.208,16.832,8.695,0.924
-0.069,0.965,-0.204,12.229,4.565,2.145
-0.056,0.977,-0.196,4.374,1.115,1.321
-0.052,0.996,-0.168,-1.954,-1.290,-1.817
-0.081,1.006,-0.123,-4.595,0.321,-4.282
-0.102,1.022,-0.087,-4.031,1.679,-3.718
-0.108,1.020,-0.084,-0.618,1.153,-2.863
-0.111,1.002,-0.088,3.374,3.221,-3.008
-0.113,0.996,-0.105,5.962,2.901,-3.565
