aX,aY,aZ,gX,gY,gZ
0.041,0.556,0.466,177.573,-52.160,6.053
0.038,0.580,0.455,168.313,-43.626,8.397
0.048,0.617,0.448,160.473,-37.496,11.374
0.059,0.646,0.440,153.695,-32.855,13.687
0.064,0.647,0.433,147.672,-28.481,15.046
0.054,0.664,0.434,142.061,-24.947,15.053
0.072,0.688,0.431,137.313,-23.931,14.679
0.079,0.710,0.424,134.481,-21.824,14.718
0.089,0.717,0.398,132.305,-20.366,15.145
0.100,0.738,0.404,129.519,-20.802,15.840
0.096,0.744,0.381,126.924,-24.595,16.374
0.103,0.746,0.359,124.382,-28.061,16.168
0.106,0.762,0.345,121.389,-29.275,14.733
0.106,0.769,0.343,117.580,-28.420,12.076
0.107,0.795,0.305,112.740,-28.160,8.542
0.101,0.817,0.303,108.137,-27.450,6.649
0.109,0.823,0.281,103.748,-25.771,5.916
0.116,0.835,0.260,100.168,-21.641,6.481
0.111,0.847,0.243,96.420,-18.649,7.130
0.119,0.850,0.250,92.489,-16.038,7.763
0.117,0.861,0.227,88.359,-13.763,7.458
0.112,0.863,0.233,84.649,-12.206,7.267
0.121,0.874,0.226,80.802,-12.160,6.725
0.126,0.883,0.209,78.298,-12.130,6.496
0.125,0.889,0.198,75.870,-12.397,5.672
0.133,0.886,0.199,73.359,-12.321,4.939
0.122,0.890,0.198,69.992,-13.962,4.450
0.115,0.899,0.184,66.351,-15.557,3.679
0.125,0.913,0.181,61.710,-14.931,3.443
0.131,0.912,0.178,56.466,-11.260,3.634
0.122,0.921,0.166,50.160,-9.504,3.992
0.127,0.930,0.173,44.969,-9.740,4.710
0.140,0.934,0.183,40.191,-7.351,5.756
0.132,0.943,0.179,34.863,-6.763,5.748
0.144,0.940,0.184,31.573,-7.977,7.084
0.137,0.937,0.190,29.580,-9.153,7.305
0.140,0.936,0.203,27.672,-11.069,6.748
0.145,0.934,0.199,26.023,-14.153,6.519
0.159,0.930,0.185,24.748,-15.275,6.061
0.166,0.929,0.174,24.252,-13.779,5.076
0.165,0.933,0.164,23.389,-10.855,3.710
0.161,0.933,0.171,22.099,-8.344,2.901
0.169,0.945,0.172,20.641,-7.977,2.519
0.169,0.943,0.167,19.313,-8.649,2.191
0.170,0.941,0.167,18.267,-8.901,1.664
0.177,0.938,0.167,17.435,-6.496,1.366
0.172,0.946,0.167,15.809,-2.588,0.664
0.168,0.943,0.168,13.863,-1.405,-0.313
0.170,0.945,0.176,11.817,-4.405,-1.389
0.171,0.946,0.171,10.420,-5.672,-2.084
0.174,0.954,0.167,9.420,-2.763,-2.939
0.166,0.955,0.176,8.756,-0.809,-2.450
0.160,0.955,0.184,8.573,-0.557,-2.405
0.144,0.956,0.174,8.557,-1.328,-1.580
0.145,0.951,0.181,8.779,-1.580,-0.924
0.148,0.957,0.166,8.802,-0.359,-0.290
0.144,0.959,0.175,8.328,-0.405,0.634
0.146,0.954,0.158,7.099,-1.221,1.550
0.158,0.955,0.159,5.374,-0.015,2.649
0.165,0.961,0.161,3.863,1.733,3.344
0.163,0.954,0.174,2.550,0.794,3.176
0.169,0.943,0.190,0.420,0.046,2.550
0.165,0.945,0.195,-0.420,-0.099,0.588
0.163,0.944,0.196,0.542,0.221,-1.145
0.167,0.948,0.200,2.679,0.489,-2.366
0.172,0.947,0.208,4.832,0.954,-2.718
0.160,0.953,0.203,6.099,1.313,-2.603
0.160,0.960,0.210,7.267,1.214,-2.214
0.150,0.963,0.199,7.443,-0.290,-1.664
0.152,0.965,0.194,7.008,-1.542,-1.015
0.149,0.970,0.189,6.023,-2.344,0.122
0.154,0.971,0.181,5.183,-2.840,1.130
0.154,0.964,0.170,4.351,-2.076,1.664
0.158,0.960,0.164,3.420,-0.863,1.985
0.157,0.955,0.157,2.191,0.885,2.153
0.159,0.955,0.171,1.267,1.679,2.168
0.161,0.950,0.158,-0.214,2.580,1.832
0.164,0.955,0.164,-1.260,3.206,1.344
0.159,0.957,0.167,-1.420,3.779,0.679
0.154,0.954,0.163,-1.290,4.275,0.481

0.078,0.830,-0.910,-162.489,-18.305,10.656
0.120,0.747,-1.065,-219.718,-7.137,17.641
0.171,0.598,-1.144,-250.137,30.649,24.725
0.179,0.390,-1.084,-250.137,88.542,23.908
0.148,0.110,-0.884,-250.137,131.763,9.664
0.144,-0.095,-0.576,-250.137,161.130,-14.115
0.180,-0.226,-0.248,-250.137,204.649,-38.824
0.200,-0.246,0.085,-250.137,250.130,-57.092
0.191,-0.244,0.401,-250.137,250.130,-72.496
-0.061,-0.354,1.003,-250.137,250.130,-86.053
-0.230,-0.369,1.439,-250.137,250.130,-98.313
-0.374,-0.388,1.810,-250.137,250.130,-106.519
-0.524,-0.377,2.000,-250.137,231.191,-107.649
-0.681,-0.369,2.000,-250.137,197.901,-99.634
-0.837,-0.348,2.000,-213.107,159.939,-84.588
-0.974,-0.284,2.000,-134.748,114.191,-64.076
-1.048,-0.238,2.000,-65.046,51.649,-39.168
-1.033,-0.206,2.000,-5.511,-9.046,-9.542
-0.898,-0.151,2.000,50.168,-52.947,26.260
-0.748,-0.147,2.000,90.504,-70.954,56.321
-0.624,-0.132,1.912,119.672,-80.366,78.053
-0.471,-0.082,1.690,146.863,-89.061,95.794
-0.328,-0.047,1.483,168.137,-94.160,106.450
-0.188,-0.006,1.315,184.832,-94.496,111.595
-0.082,0.041,1.165,198.214,-96.260,111.229
-0.009,0.073,1.060,207.359,-95.733,106.397
0.044,0.105,0.956,214.679,-98.595,97.847
0.099,0.159,0.848,219.870,-101.809,85.076
0.112,0.208,0.781,221.908,-102.763,69.374
0.130,0.240,0.708,221.420,-100.802,56.702
0.139,0.283,0.618,219.878,-98.412,44.863
0.138,0.318,0.568,216.672,-92.977,33.611
0.142,0.363,0.520,211.756,-86.817,23.878
0.125,0.413,0.490,204.656,-76.198,15.099
0.101,0.461,0.455,194.962,-65.214,7.794
0.091,0.505,0.429,183.122,-54.954,3.084
0.079,0.545,0.419,172.153,-47.557,1.802
0.066,0.584,0.413,159.252,-40.588,1.992
0.072,0.617,0.430,147.618,-36.573,3.885
0.090,0.652,0.420,133.534,-32.779,6.687
0.100,0.664,0.423,123.947,-28.779,8.588
0.112,0.681,0.426,116.137,-26.176,9.351
0.112,0.692,0.434,110.588,-25.389,9.099
0.130,0.687,0.437,105.832,-22.580,7.328
0.123,0.700,0.439,101.763,-20.595,4.710
0.128,0.722,0.439,98.519,-19.634,2.496
0.120,0.731,0.422,96.618,-18.779,0.969
0.128,0.759,0.422,96.053,-15.863,0.916
0.131,0.772,0.411,96.794,-11.565,1.481
0.117,0.781,0.412,97.305,-8.763,2.191
0.100,0.790,0.403,96.947,-9.351,1.954
0.096,0.798,0.403,95.977,-12.832,1.687
0.098,0.804,0.384,94.550,-15.840,2.015
0.098,0.821,0.376,92.740,-19.145,2.160
0.099,0.833,0.345,90.618,-24.137,2.061
0.113,0.837,0.320,87.901,-27.153,2.649
0.125,0.845,0.297,84.618,-23.962,3.145
0.115,0.866,0.286,80.763,-23.176,3.130
0.116,0.870,0.262,77.008,-23.985,3.321
0.130,0.883,0.247,73.107,-21.267,3.809
0.136,0.888,0.235,68.397,-18.489,4.710
0.148,0.883,0.229,63.351,-14.061,5.794
0.145,0.891,0.240,56.977,-11.130,6.336
0.150,0.894,0.231,52.351,-14.214,5.855
0.156,0.886,0.216,47.908,-17.107,5.473
0.165,0.888,0.219,43.542,-18.412,4.198
0.166,0.894,0.208,39.603,-19.061,2.695
0.180,0.904,0.197,35.198,-16.847,0.687
0.179,0.914,0.192,30.992,-13.924,-1.405
0.182,0.920,0.192,26.809,-10.809,-3.435
0.194,0.917,0.191,22.740,-5.038,-4.855
0.178,0.913,0.203,19.107,-0.061,-6.366
0.155,0.909,0.214,16.115,-0.466,-8.046
0.151,0.907,0.223,14.183,-0.977,-8.870
0.151,0.908,0.234,12.817,-0.863,-9.130
0.146,0.918,0.227,11.580,-0.557,-8.832
0.133,0.921,0.239,10.763,-0.664,-8.756
0.141,0.929,0.246,9.992,-0.618,-8.618
0.136,0.933,0.248,9.473,0.962,-8.504
0.111,0.929,0.262,9.244,0.191,-8.092
0.124,0.940,0.255,9.420,-1.687,-6.634
0.121,0.930,0.265,10.588,-1.397,-3.809
0.123,0.927,0.261,11.573,-0.565,-1.260
0.118,0.930,0.275,11.756,-2.710,0.160
0.129,0.927,0.277,11.008,-6.176,1.557
0.139,0.925,0.263,11.023,-6.809,2.046
0.142,0.919,0.260,11.260,-7.382,1.206
0.149,0.917,0.254,10.809,-9.214,0.313
0.160,0.923,0.255,10.366,-9.305,-0.473
0.154,0.917,0.243,10.786,-7.603,-0.656
0.155,0.916,0.234,11.198,-6.939,-1.244
0.151,0.909,0.231,11.786,-8.023,-1.641
0.148,0.920,0.218,12.084,-10.038,-1.603
0.161,0.926,0.207,11.656,-11.618,-1.519
0.170,0.933,0.190,10.527,-12.298,-1.153
0.176,0.941,0.181,8.893,-12.305,-0.969
0.187,0.944,0.151,5.809,-11.847,-0.290
0.193,0.946,0.148,1.794,-9.275,0.145
0.201,0.954,0.146,-3.557,-5.328,0.351
0.208,0.950,0.144,-9.061,-0.435,-0.153
0.211,0.942,0.149,-14.779,4.687,-1.145
0.206,0.931,0.188,-21.000,10.908,-1.435
0.211,0.924,0.219,-24.802,14.893,-1.763
0.196,0.925,0.254,-26.710,15.473,-2.962
0.188,0.921,0.296,-26.412,14.687,-4.977
0.188,0.918,0.318,-24.328,14.679,-7.282
0.176,0.925,0.344,-21.092,15.015,-8.962
0.162,0.927,0.348,-17.420,15.901,-10.275
0.147,0.934,0.370,-13.389,15.748,-10.985
0.129,0.935,0.388,-10.191,14.763,-11.183
0.114,0.936,0.399,-7.504,13.366,-10.344
0.099,0.945,0.391,-5.282,11.176,-8.702
0.099,0.945,0.390,-3.328,7.725,-6.466
0.085,0.940,0.387,-0.969,4.336,-3.786
