aX,aY,aZ,gX,gY,gZ
-0.115,0.498,0.540,169.405,-14.053,56.542
-0.117,0.522,0.521,163.542,-10.069,56.137
-0.119,0.542,0.514,153.901,-6.427,53.588
-0.112,0.592,0.511,142.511,-6.565,49.687
-0.084,0.621,0.482,131.977,-7.405,47.130
-0.064,0.646,0.461,124.267,-6.901,46.160
-0.037,0.679,0.451,118.649,-3.954,44.939
-0.032,0.686,0.456,113.275,-3.664,42.779
-0.037,0.687,0.462,107.710,-3.863,39.336
-0.028,0.702,0.458,103.000,-2.053,35.282
-0.043,0.714,0.468,97.702,-1.374,31.237
-0.033,0.735,0.460,93.962,-0.916,30.099
-0.021,0.754,0.467,92.252,2.092,31.122
-0.028,0.770,0.478,92.137,2.588,32.634
-0.014,0.766,0.474,92.779,-0.931,34.557
-0.008,0.772,0.474,93.885,-4.901,35.031
0.011,0.788,0.447,95.221,-7.809,34.916
0.033,0.802,0.448,95.748,-8.458,34.183
0.035,0.790,0.439,96.351,-10.626,33.321
0.039,0.803,0.426,96.672,-14.473,31.840
0.044,0.805,0.404,97.557,-16.573,29.473
0.059,0.814,0.386,98.641,-18.092,27.053
0.078,0.827,0.355,99.321,-19.847,24.771
0.080,0.854,0.345,99.763,-18.763,22.519
0.107,0.862,0.291,99.710,-15.420,20.489
0.102,0.872,0.280,98.481,-13.061,18.565
0.101,0.867,0.264,94.580,-9.656,16.863
0.077,0.857,0.249,89.015,-8.290,14.779
0.069,0.851,0.247,83.191,-7.710,12.137
0.070,0.862,0.252,76.275,-6.076,9.321
0.062,0.876,0.244,69.672,-5.794,6.649
0.049,0.901,0.242,65.863,-9.168,5.229
0.062,0.918,0.209,65.237,-11.420,5.168
0.073,0.926,0.189,65.939,-10.382,5.473
0.055,0.937,0.180,66.405,-8.580,5.939
0.050,0.948,0.173,66.527,-8.389,6.687
0.061,0.949,0.168,65.679,-7.931,7.771
0.059,0.951,0.158,63.725,-5.458,8.725
0.057,0.962,0.148,61.267,-5.481,9.405
0.059,0.952,0.148,58.939,-7.435,10.015
0.050,0.958,0.141,56.534,-11.748,10.527
0.050,0.949,0.121,53.962,-13.336,10.496
0.053,0.951,0.122,51.809,-13.969,11.267
0.062,0.952,0.088,50.870,-12.809,12.061
0.070,0.946,0.096,50.649,-9.214,12.443
0.064,0.953,0.088,50.282,-6.641,13.000
0.073,0.961,0.090,50.115,-6.137,13.618
0.074,0.954,0.097,50.649,-3.817,14.084
0.074,0.965,0.083,52.359,-1.603,14.183
0.081,0.961,0.073,55.321,-1.550,14.473
0.080,0.948,0.076,57.794,-1.527,15.168
0.075,0.957,0.084,59.252,-2.847,15.260
0.081,0.964,0.060,60.000,-5.489,15.847
0.080,0.960,0.056,59.595,-7.198,16.565
0.090,0.972,0.038,57.351,-8.847,17.008
0.110,0.979,0.007,54.168,-10.908,17.214
0.115,0.988,-0.019,51.901,-13.885,17.511
0.127,0.977,-0.025,48.672,-15.176,17.855
0.138,0.983,-0.039,43.931,-13.374,17.305
