aX,aY,aZ,gX,gY,gZ
0.193,0.825,0.091,-230.664,104.588,-14.725
0.156,0.805,0.151,-220.115,101.496,-16.931
0.142,0.818,0.196,-211.130,96.092,-19.458
0.125,0.827,0.250,-202.702,87.710,-22.282
0.118,0.824,0.288,-195.328,77.626,-24.947
0.114,0.836,0.321,-188.122,71.885,-27.901
0.096,0.837,0.354,-181.290,67.366,-31.237
0.080,0.845,0.388,-176.565,61.099,-35.275
0.090,0.872,0.416,-171.336,59.061,-38.198
0.091,0.866,0.438,-164.855,62.588,-39.740
0.083,0.849,0.473,-158.634,68.053,-40.824
0.079,0.858,0.490,-151.221,73.649,-42.023
0.068,0.854,0.514,-142.863,77.122,-42.237
0.039,0.832,0.544,-133.740,77.221,-42.595
0.011,0.847,0.574,-122.954,71.458,-42.763
-0.008,0.835,0.603,-112.977,64.450,-42.519
-0.011,0.852,0.622,-102.802,57.466,-41.153
-0.029,0.855,0.637,-94.611,52.985,-39.008
-0.049,0.840,0.654,-84.901,47.305,-36.275
-0.064,0.841,0.678,-78.321,41.840,-33.626
-0.078,0.852,0.696,-71.832,37.374,-30.863
-0.077,0.851,0.712,-64.389,30.954,-26.214
-0.074,0.842,0.708,-56.145,24.183,-20.160
-0.070,0.846,0.713,-48.290,17.954,-15.168
-0.053,0.853,0.710,-39.916,14.779,-10.603
-0.053,0.825,0.704,-31.321,12.542,-6.473
-0.047,0.817,0.704,-23.145,9.504,-3.305
-0.051,0.815,0.689,-15.511,5.427,-1.695
-0.035,0.807,0.699,-8.191,2.023,-1.344
-0.032,0.802,0.679,-1.344,-1.672,-0.977
-0.018,0.809,0.658,4.802,-5.115,-0.664
-0.010,0.804,0.640,10.588,-7.756,-0.603
-0.015,0.807,0.608,15.489,-9.534,-1.061
-0.004,0.807,0.584,17.901,-11.817,-2.168
0.008,0.817,0.539,19.580,-12.595,-3.420
0.009,0.821,0.514,20.809,-10.053,-5.359
0.003,0.828,0.490,20.305,-6.924,-7.565
-0.000,0.828,0.479,19.031,-4.458,-9.076
-0.011,0.834,0.465,17.947,-3.710,-10.321
-0.017,0.844,0.452,17.130,-3.275,-10.252
-0.021,0.837,0.441,16.565,-1.947,-9.664
-0.036,0.845,0.445,15.908,-1.374,-9.336
-0.031,0.849,0.427,14.679,-2.382,-8.435
-0.030,0.856,0.416,13.153,-2.489,-7.656
-0.031,0.854,0.408,11.885,-1.649,-7.443
-0.030,0.856,0.412,10.206,-0.137,-7.084
-0.031,0.859,0.405,8.649,2.702,-6.443
-0.031,0.858,0.395,7.000,4.885,-5.908
-0.039,0.860,0.403,4.763,5.962,-5.420
-0.034,0.863,0.402,2.260,6.336,-4.969
-0.047,0.866,0.413,-0.237,5.664,-4.374
-0.043,0.852,0.418,-2.267,3.229,-3.031
-0.041,0.864,0.422,-3.435,2.084,-2.153
-0.037,0.856,0.431,-3.863,2.542,-1.076
-0.037,0.858,0.434,-4.313,2.771,-0.534
-0.042,0.861,0.435,-3.786,1.443,0.603
-0.037,0.852,0.443,-3.160,0.832,1.198
-0.030,0.858,0.453,-2.618,0.420,2.107
-0.034,0.856,0.452,-2.000,-0.550,2.206
-0.038,0.846,0.460,-1.053,-1.924,2.794
-0.032,0.844,0.464,-0.008,-3.206,3.092
-0.027,0.850,0.471,1.282,-3.641,2.855
-0.031,0.845,0.474,1.840,-3.641,2.664
-0.025,0.848,0.472,2.595,-4.420,2.672
-0.019,0.855,0.465,3.015,-5.740,2.786
-0.011,0.854,0.469,3.550,-5.397,2.771
-0.004,0.846,0.447,3.916,-3.458,2.832
-0.003,0.852,0.436,4.229,-0.634,2.466
-0.001,0.849,0.445,4.122,1.092,2.153
-0.002,0.848,0.431,3.939,2.405,1.656
-0.000,0.853,0.438,3.305,2.046,1.061
0.002,0.852,0.428,2.603,1.435,0.595

-0.123,0.817,0.867,26.969,27.130,1.992
-0.115,0.905,0.938,40.221,33.672,4.908
-0.193,0.794,1.031,63.626,34.435,9.519
-0.253,0.790,1.142,91.573,29.664,16.313
-0.325,0.787,1.272,122.038,15.702,23.725
-0.379,0.775,1.329,155.267,-1.939,33.504
-0.408,0.749,1.354,197.977,-28.198,48.336
-0.370,0.732,1.316,245.656,-52.809,67.847
-0.338,0.713,1.227,250.130,-71.931,88.786
-0.271,0.649,1.098,250.130,-87.519,109.023
-0.213,0.590,0.869,250.130,-103.031,126.191
-0.141,0.521,0.643,250.130,-125.634,137.595
-0.123,0.466,0.464,250.130,-154.748,139.298
-0.097,0.385,0.267,250.130,-191.511,131.420
-0.087,0.353,0.061,250.130,-224.832,117.656
-0.034,0.315,-0.196,250.130,-250.137,99.443
0.021,0.295,-0.456,250.130,-250.137,83.603
0.131,0.286,-0.789,250.130,-250.137,67.031
0.190,0.312,-1.030,250.130,-227.290,49.855
0.240,0.380,-1.278,250.130,-177.519,35.809
0.217,0.365,-1.424,250.130,-123.366,21.573
