aX,aY,aZ,gX,gY,gZ
1.361,0.586,0.146,0.053,-0.014,-1.090
1.352,0.597,0.131,0.032,-0.067,-1.244
1.343,0.603,0.119,0.000,-0.107,-1.392
1.336,0.606,0.108,-0.039,-0.138,-1.536
1.328,0.609,0.099,-0.087,-0.160,-1.677
1.317,0.607,0.092,-0.145,-0.172,-1.818
1.303,0.600,0.085,-0.208,-0.178,-1.958
1.285,0.585,0.085,-0.278,-0.178,-2.103
1.266,0.568,0.079,-0.345,-0.170,-2.254
1.242,0.559,0.079,-0.416,-0.156,-2.410
1.219,0.572,0.090,-0.487,-0.133,-2.568
1.179,0.551,0.092,-0.570,-0.111,-2.725
1.141,0.518,0.100,-0.648,-0.087,-2.890
1.103,0.508,0.106,-0.720,-0.061,-3.056
1.060,0.507,0.115,-0.790,-0.033,-3.213
1.012,0.498,0.119,-0.850,-0.005,-3.362
0.810,0.488,0.191,-1.048,0.215,-3.903
0.760,0.492,0.213,-1.087,0.274,-4.009
0.713,0.501,0.235,-1.123,0.325,-4.109

-0.496,1.180,0.398,0.272,0.603,-0.243
-0.574,1.220,0.418,0.328,0.665,-0.140
-0.661,1.257,0.440,0.391,0.722,-0.012
-0.755,1.287,0.461,0.462,0.760,0.146
-0.855,1.312,0.485,0.540,0.763,0.336
-0.956,1.343,0.505,0.622,0.733,0.553
-1.054,1.377,0.517,0.708,0.696,0.796
-1.150,1.415,0.530,0.797,0.672,1.062
-1.242,1.454,0.539,0.889,0.666,1.352
-1.321,1.489,0.548,0.983,0.678,1.680
-1.391,1.513,0.554,1.080,0.699,2.059
-1.463,1.528,0.561,1.175,0.714,2.498
-1.533,1.529,0.565,1.265,0.709,2.992
-1.588,1.516,0.565,1.347,0.677,3.535
-1.621,1.483,0.566,1.419,0.619,4.119
-1.633,1.428,0.562,1.477,0.535,4.727
-1.624,1.351,0.554,1.525,0.438,5.341
-1.596,1.248,0.547,1.567,0.343,5.944
-1.549,1.128,0.540,1.606,0.252,6.521
-1.484,0.988,0.536,1.644,0.162,7.062
-1.401,0.837,0.535,1.678,0.055,7.567
-1.300,0.684,0.532,1.711,-0.081,8.027
-1.182,0.536,0.530,1.742,-0.262,8.445
-1.044,0.398,0.519,1.770,-0.486,8.816
-0.941,0.310,0.506,1.787,-0.656,9.036
-0.779,0.190,0.477,1.811,-0.927,9.323
0.060,-0.071,0.236,1.900,-2.086,9.930
0.211,-0.091,0.170,1.915,-2.219,9.928
0.334,-0.116,0.108,1.924,-2.321,9.891
0.440,-0.144,0.049,1.926,-2.417,9.820
0.549,-0.152,-0.002,1.915,-2.507,9.710
0.670,-0.138,-0.057,1.888,-2.583,9.558
0.799,-0.113,-0.113,1.850,-2.620,9.368
0.921,-0.086,-0.168,1.805,-2.611,9.143
1.028,-0.066,-0.223,1.755,-2.551,8.883
1.120,-0.059,-0.271,1.700,-2.434,8.590
1.195,-0.064,-0.311,1.638,-2.269,8.269
1.265,-0.075,-0.339,1.574,-2.074,7.925
1.337,-0.073,-0.362,1.504,-1.829,7.559
1.410,-0.062,-0.380,1.422,-1.542,7.169
1.481,-0.046,-0.397,1.330,-1.230,6.756
1.552,-0.024,-0.408,1.231,-0.893,6.325
1.619,-0.000,-0.414,1.127,-0.535,5.870
1.677,0.022,-0.409,1.021,-0.168,5.396
1.728,0.044,-0.396,0.911,0.194,4.902
1.765,0.066,-0.373,0.799,0.544,4.393
1.790,0.086,-0.342,0.685,0.865,3.871
1.766,0.177,-0.145,0.235,1.608,1.603
1.739,0.204,-0.099,0.151,1.606,1.116
1.710,0.237,-0.059,0.073,1.548,0.657
1.679,0.275,-0.029,0.003,1.445,0.225
1.648,0.313,-0.004,-0.060,1.310,-0.175
1.616,0.350,0.011,-0.117,1.157,-0.543
1.583,0.386,0.019,-0.168,0.995,-0.877
1.548,0.416,0.022,-0.212,0.833,-1.177
1.513,0.443,0.017,-0.251,0.678,-1.446
1.477,0.469,0.007,-0.289,0.534,-1.687
1.442,0.493,-0.008,-0.326,0.408,-1.900
1.406,0.516,-0.025,-0.364,0.300,-2.090
1.372,0.536,-0.043,-0.403,0.211,-2.259
1.337,0.552,-0.058,-0.445,0.142,-2.410
1.302,0.566,-0.070,-0.490,0.092,-2.546
1.263,0.576,-0.082,-0.536,0.056,-2.668
1.222,0.582,-0.090,-0.589,0.035,-2.779
1.180,0.587,-0.096,-0.645,0.024,-2.881
1.137,0.589,-0.098,-0.706,0.021,-2.976
1.094,0.587,-0.097,-0.769,0.026,-3.063
1.053,0.585,-0.092,-0.838,0.036,-3.146
0.881,0.582,-0.033,-1.178,0.098,-3.452
0.845,0.588,-0.017,-1.259,0.109,-3.516
0.804,0.580,0.000,-1.344,0.114,-3.572
0.769,0.588,0.025,-1.421,0.125,-3.622
0.729,0.587,0.047,-1.499,0.134,-3.669
0.694,0.569,0.066,-1.574,0.147,-3.722
0.666,0.566,0.086,-1.641,0.163,-3.776
0.638,0.574,0.107,-1.702,0.181,-3.823
0.608,0.577,0.125,-1.758,0.200,-3.861
0.579,0.580,0.145,-1.805,0.225,-3.891
0.549,0.588,0.168,-1.851,0.252,-3.912
0.519,0.590,0.188,-1.893,0.278,-3.926

-0.456,1.190,0.336,0.381,0.468,0.301
-0.542,1.222,0.352,0.430,0.499,0.417
-0.649,1.251,0.368,0.479,0.511,0.547
-0.741,1.272,0.386,0.528,0.493,0.697
-0.830,1.286,0.399,0.576,0.452,0.880
-0.912,1.306,0.410,0.624,0.394,1.103
-0.979,1.324,0.415,0.668,0.328,1.368
-1.041,1.343,0.412,0.709,0.267,1.681
-1.095,1.364,0.406,0.744,0.223,2.040
-1.137,1.382,0.400,0.774,0.214,2.440
-1.166,1.390,0.398,0.799,0.229,2.881
-1.186,1.384,0.401,0.821,0.253,3.358
-1.201,1.355,0.409,0.838,0.267,3.861
-1.211,1.300,0.425,0.849,0.245,4.375
-1.202,1.232,0.441,0.859,0.173,4.881
-1.167,1.150,0.451,0.871,0.077,5.366
-1.113,1.062,0.458,0.890,-0.036,5.820
-1.043,0.969,0.461,0.917,-0.159,6.241
-0.961,0.872,0.460,0.956,-0.289,6.618
-0.868,0.772,0.455,0.998,-0.429,6.954
-0.763,0.675,0.446,1.043,-0.578,7.246
-0.645,0.581,0.432,1.086,-0.726,7.499
-0.527,0.498,0.415,1.124,-0.868,7.712
-0.407,0.422,0.387,1.160,-1.000,7.885
-0.290,0.353,0.353,1.195,-1.116,8.018
-0.175,0.286,0.316,1.227,-1.214,8.112
0.341,0.097,0.139,1.302,-1.372,8.101
0.469,0.094,0.099,1.291,-1.328,8.009
0.598,0.104,0.062,1.269,-1.254,7.891
0.714,0.117,0.031,1.232,-1.166,7.751
0.816,0.129,0.004,1.182,-1.084,7.589
0.912,0.142,-0.020,1.124,-1.011,7.406
1.002,0.161,-0.044,1.059,-0.939,7.198
1.084,0.177,-0.062,0.995,-0.861,6.966
1.157,0.186,-0.078,0.931,-0.778,6.708
1.221,0.189,-0.090,0.868,-0.698,6.427
1.282,0.194,-0.099,0.808,-0.619,6.124
1.341,0.204,-0.106,0.750,-0.536,5.800
1.396,0.219,-0.111,0.695,-0.452,5.457
1.445,0.235,-0.110,0.643,-0.369,5.097
1.484,0.249,-0.107,0.591,-0.292,4.722
1.512,0.256,-0.103,0.538,-0.226,4.335
1.533,0.261,-0.095,0.484,-0.171,3.939
1.548,0.274,-0.086,0.428,-0.129,3.536
1.555,0.295,-0.074,0.367,-0.094,3.129
1.557,0.317,-0.065,0.301,-0.068,2.721
1.552,0.338,-0.057,0.232,-0.054,2.317
1.542,0.354,-0.049,0.161,-0.047,1.923
1.525,0.370,-0.045,0.089,-0.044,1.542
1.507,0.389,-0.037,0.015,-0.046,1.178
1.446,0.490,-0.029,-0.321,-0.090,-0.169
1.431,0.507,-0.032,-0.397,-0.100,-0.426
1.413,0.521,-0.034,-0.468,-0.110,-0.662
1.394,0.534,-0.038,-0.535,-0.117,-0.882
1.375,0.548,-0.041,-0.600,-0.122,-1.089
1.357,0.563,-0.041,-0.663,-0.129,-1.283
1.341,0.572,-0.040,-0.724,-0.129,-1.469
1.322,0.579,-0.037,-0.784,-0.122,-1.645
1.302,0.581,-0.032,-0.843,-0.112,-1.813
1.280,0.580,-0.026,-0.900,-0.097,-1.974
1.255,0.578,-0.016,-0.959,-0.079,-2.128
1.225,0.574,-0.004,-1.016,-0.061,-2.276
1.194,0.567,0.014,-1.073,-0.044,-2.421
1.160,0.562,0.033,-1.128,-0.028,-2.561
1.127,0.551,0.052,-1.184,-0.015,-2.695
1.092,0.543,0.073,-1.238,-0.003,-2.824
1.058,0.534,0.095,-1.290,0.004,-2.949
0.921,0.532,0.178,-1.469,0.022,-3.447
0.885,0.537,0.197,-1.499,0.034,-3.551
0.850,0.524,0.213,-1.527,0.049,-3.659
0.819,0.518,0.226,-1.544,0.068,-3.766
0.785,0.520,0.240,-1.554,0.090,-3.865
0.746,0.520,0.254,-1.558,0.114,-3.954
0.709,0.523,0.265,-1.557,0.140,-4.029
0.670,0.536,0.279,-1.552,0.170,-4.095
0.632,0.548,0.293,-1.545,0.197,-4.150
0.599,0.556,0.302,-1.536,0.226,-4.199
0.566,0.568,0.312,-1.521,0.256,-4.245
0.534,0.581,0.325,-1.504,0.289,-4.286
0.504,0.593,0.335,-1.484,0.322,-4.319

-0.493,1.153,0.379,0.391,0.547,1.028
-0.561,1.182,0.389,0.416,0.571,1.186
-0.636,1.211,0.400,0.443,0.594,1.362
-0.717,1.240,0.410,0.471,0.617,1.547
-0.774,1.256,0.420,0.509,0.644,1.751
-0.824,1.263,0.431,0.551,0.679,1.989
-0.888,1.267,0.439,0.598,0.720,2.266
-0.963,1.271,0.451,0.645,0.756,2.575
-1.028,1.276,0.463,0.689,0.770,2.916
-1.077,1.274,0.472,0.731,0.759,3.287
-1.111,1.258,0.478,0.770,0.725,3.690
-1.131,1.225,0.482,0.810,0.675,4.117
-1.137,1.176,0.480,0.847,0.616,4.562
-1.135,1.137,0.476,0.871,0.571,4.864
-1.120,1.069,0.469,0.906,0.499,5.310
-1.086,0.997,0.461,0.938,0.424,5.745
-1.035,0.919,0.449,0.968,0.350,6.160
-0.970,0.836,0.434,0.997,0.283,6.550
-0.895,0.749,0.422,1.021,0.226,6.910
-0.809,0.656,0.411,1.038,0.176,7.237
-0.719,0.564,0.400,1.048,0.132,7.533
-0.624,0.480,0.388,1.051,0.088,7.795
-0.525,0.402,0.375,1.050,0.040,8.021
-0.422,0.332,0.355,1.047,-0.015,8.210
-0.316,0.271,0.335,1.048,-0.068,8.362
-0.205,0.224,0.308,1.055,-0.110,8.473
-0.088,0.184,0.276,1.072,-0.130,8.546
0.437,0.044,0.169,1.198,0.107,8.508
0.564,0.043,0.152,1.213,0.228,8.444
0.689,0.054,0.139,1.217,0.343,8.365
0.810,0.082,0.131,1.210,0.437,8.265
0.929,0.119,0.129,1.189,0.510,8.139
1.045,0.157,0.125,1.157,0.560,7.985
1.157,0.188,0.123,1.120,0.600,7.798
1.257,0.201,0.123,1.081,0.640,7.580
1.342,0.214,0.122,1.041,0.670,7.334
1.417,0.225,0.122,0.999,0.687,7.056
1.477,0.214,0.123,0.965,0.683,6.755
1.532,0.209,0.129,0.940,0.662,6.430
1.580,0.210,0.140,0.914,0.634,6.081
1.623,0.221,0.144,0.884,0.598,5.705
1.653,0.223,0.150,0.856,0.552,5.309
1.669,0.217,0.154,0.819,0.498,4.892
1.680,0.206,0.157,0.772,0.432,4.456
1.690,0.200,0.153,0.716,0.357,4.005
1.697,0.193,0.148,0.662,0.284,3.546
1.686,0.180,0.147,0.606,0.226,3.081
1.669,0.167,0.148,0.540,0.173,2.613
1.655,0.160,0.152,0.463,0.121,2.142
1.641,0.158,0.152,0.377,0.069,1.680
1.630,0.164,0.152,0.283,0.017,1.230
1.620,0.176,0.151,0.184,-0.037,0.796
1.608,0.192,0.151,0.080,-0.093,0.381
1.600,0.202,0.152,0.007,-0.128,0.118
1.587,0.222,0.153,-0.102,-0.180,-0.253
1.572,0.245,0.151,-0.213,-0.232,-0.598
1.559,0.271,0.148,-0.322,-0.281,-0.915
1.543,0.294,0.144,-0.428,-0.326,-1.206
1.524,0.317,0.142,-0.531,-0.362,-1.473
1.436,0.402,0.142,-0.933,-0.468,-2.439
1.415,0.412,0.143,-0.997,-0.475,-2.596
1.391,0.420,0.144,-1.050,-0.477,-2.736
1.365,0.427,0.146,-1.094,-0.475,-2.866
1.340,0.434,0.150,-1.129,-0.468,-2.983
1.312,0.437,0.155,-1.158,-0.459,-3.091
1.280,0.429,0.157,-1.176,-0.444,-3.188
1.248,0.432,0.162,-1.184,-0.422,-3.283
1.215,0.424,0.168,-1.194,-0.402,-3.368
1.184,0.440,0.186,-1.195,-0.372,-3.446
1.140,0.438,0.193,-1.204,-0.344,-3.517
1.101,0.423,0.197,-1.208,-0.317,-3.598
1.071,0.426,0.204,-1.207,-0.291,-3.682
1.035,0.433,0.214,-1.207,-0.262,-3.763
0.997,0.433,0.225,-1.207,-0.231,-3.839
0.958,0.434,0.236,-1.206,-0.193,-3.910
0.914,0.444,0.250,-1.207,-0.148,-3.976
0.868,0.448,0.263,-1.212,-0.107,-4.040
0.823,0.446,0.275,-1.219,-0.067,-4.106
0.639,0.477,0.347,-1.247,0.086,-4.387
0.598,0.493,0.365,-1.254,0.110,-4.439

-0.401,1.144,0.446,0.345,0.320,0.481
-0.471,1.163,0.460,0.400,0.351,0.601
-0.547,1.179,0.475,0.460,0.364,0.744
-0.629,1.199,0.490,0.523,0.352,0.906
-0.710,1.228,0.500,0.587,0.336,1.084
-0.786,1.262,0.507,0.658,0.338,1.281
-0.863,1.301,0.515,0.734,0.363,1.505
-0.944,1.336,0.523,0.812,0.401,1.760
-1.033,1.355,0.531,0.891,0.438,2.055
-1.130,1.358,0.540,0.964,0.454,2.390
-1.212,1.341,0.551,1.029,0.436,2.757
-1.259,1.313,0.557,1.088,0.386,3.172
-1.296,1.282,0.556,1.138,0.319,3.638
-1.324,1.244,0.548,1.180,0.250,4.139
-1.333,1.189,0.538,1.220,0.192,4.661
-1.325,1.106,0.527,1.258,0.138,5.194
-1.303,1.011,0.518,1.293,0.077,5.724
-1.259,0.915,0.510,1.323,0.000,6.235
-1.189,0.823,0.500,1.347,-0.094,6.714
-1.100,0.727,0.490,1.366,-0.203,7.152
-0.992,0.627,0.480,1.380,-0.325,7.539
-0.876,0.527,0.466,1.389,-0.452,7.875
-0.756,0.436,0.448,1.393,-0.589,8.155
-0.628,0.356,0.427,1.394,-0.733,8.380
-0.492,0.285,0.397,1.396,-0.879,8.549
-0.353,0.228,0.365,1.403,-1.010,8.666
0.233,0.138,0.192,1.495,-1.108,8.629
0.343,0.136,0.156,1.515,-1.086,8.533
0.444,0.137,0.120,1.530,-1.058,8.408
0.540,0.139,0.082,1.541,-1.010,8.256
0.639,0.140,0.045,1.546,-0.934,8.082
0.739,0.139,0.014,1.543,-0.825,7.888
0.838,0.148,-0.015,1.530,-0.697,7.676
0.938,0.160,-0.041,1.508,-0.556,7.444
1.035,0.174,-0.061,1.476,-0.404,7.193
1.130,0.191,-0.078,1.440,-0.249,6.921
1.214,0.202,-0.087,1.402,-0.085,6.627
1.285,0.201,-0.088,1.361,0.079,6.314
1.354,0.204,-0.081,1.318,0.239,5.981
1.417,0.213,-0.067,1.265,0.394,5.628
1.476,0.222,-0.054,1.209,0.531,5.256
1.523,0.226,-0.037,1.150,0.648,4.868
1.556,0.228,-0.016,1.088,0.739,4.467
1.580,0.230,0.009,1.022,0.802,4.058
1.595,0.231,0.030,0.951,0.841,3.645
1.601,0.235,0.051,0.878,0.850,3.231
1.601,0.242,0.067,0.806,0.832,2.821
1.596,0.250,0.080,0.735,0.793,2.420
1.593,0.255,0.088,0.692,0.757,2.160
1.590,0.265,0.097,0.628,0.692,1.784
1.585,0.280,0.104,0.566,0.613,1.425
1.583,0.300,0.109,0.502,0.525,1.086
1.579,0.322,0.112,0.437,0.430,0.764
1.574,0.343,0.112,0.368,0.336,0.460
1.567,0.360,0.109,0.296,0.247,0.175
1.556,0.372,0.100,0.219,0.163,-0.094
1.496,0.430,0.058,-0.129,-0.105,-1.089
1.483,0.441,0.049,-0.212,-0.140,-1.289
1.469,0.451,0.043,-0.295,-0.164,-1.480
1.449,0.456,0.038,-0.377,-0.178,-1.661
1.429,0.458,0.036,-0.459,-0.183,-1.835
1.408,0.461,0.035,-0.540,-0.181,-2.001
1.383,0.462,0.037,-0.618,-0.173,-2.159
1.357,0.465,0.041,-0.699,-0.163,-2.310
1.330,0.465,0.047,-0.779,-0.154,-2.456
1.302,0.465,0.055,-0.859,-0.145,-2.597
1.274,0.457,0.060,-0.935,-0.139,-2.733
1.251,0.463,0.073,-1.009,-0.131,-2.867
1.226,0.449,0.075,-1.083,-0.129,-2.992
1.204,0.457,0.090,-1.150,-0.115,-3.108
1.176,0.441,0.097,-1.221,-0.105,-3.220
1.155,0.419,0.102,-1.280,-0.094,-3.342
1.136,0.415,0.110,-1.330,-0.077,-3.464
1.113,0.414,0.117,-1.375,-0.057,-3.580
1.087,0.408,0.126,-1.414,-0.037,-3.692
0.920,0.386,0.169,-1.534,0.117,-4.183
0.880,0.386,0.181,-1.552,0.159,-4.295
0.836,0.386,0.192,-1.568,0.200,-4.406
0.790,0.390,0.201,-1.583,0.241,-4.516
0.742,0.400,0.215,-1.598,0.279,-4.621

-0.469,1.152,0.501,0.158,0.372,0.137
-0.560,1.198,0.522,0.204,0.419,0.259
-0.658,1.242,0.547,0.256,0.464,0.410
-0.759,1.274,0.575,0.315,0.503,0.596
-0.866,1.296,0.605,0.378,0.525,0.822
-0.974,1.325,0.631,0.447,0.525,1.081
-1.067,1.359,0.653,0.524,0.519,1.376
-1.147,1.402,0.678,0.611,0.529,1.704
-1.228,1.441,0.700,0.709,0.552,2.069
-1.313,1.466,0.719,0.816,0.571,2.471
-1.400,1.465,0.739,0.931,0.577,2.915
-1.481,1.438,0.758,1.048,0.568,3.400
-1.542,1.391,0.770,1.166,0.537,3.926
-1.581,1.329,0.778,1.281,0.484,4.489
-1.594,1.261,0.784,1.390,0.408,5.072
-1.582,1.180,0.785,1.495,0.325,5.661
-1.548,1.080,0.782,1.596,0.239,6.241
-1.496,0.971,0.778,1.699,0.151,6.798
-1.421,0.853,0.769,1.803,0.055,7.323
-1.361,0.773,0.763,1.873,-0.012,7.653
-1.258,0.650,0.749,1.979,-0.118,8.112
-1.142,0.532,0.730,2.087,-0.234,8.523
-1.010,0.411,0.700,2.200,-0.352,8.884
-0.866,0.288,0.666,2.316,-0.467,9.194
-0.712,0.175,0.622,2.431,-0.568,9.451
-0.551,0.066,0.569,2.545,-0.644,9.653
0.181,-0.201,0.316,2.877,-0.693,9.924
0.327,-0.189,0.260,2.885,-0.651,9.866
0.461,-0.169,0.202,2.873,-0.581,9.781
0.584,-0.151,0.148,2.848,-0.498,9.672
0.693,-0.129,0.099,2.804,-0.422,9.537
0.798,-0.096,0.056,2.743,-0.364,9.372
0.898,-0.052,0.021,2.666,-0.320,9.171
1.001,-0.003,-0.010,2.579,-0.277,8.934
1.107,0.043,-0.039,2.486,-0.216,8.660
1.170,0.065,-0.057,2.424,-0.163,8.462
1.244,0.076,-0.078,2.332,-0.078,8.143
1.296,0.063,-0.093,2.242,-0.006,7.805
1.352,0.054,-0.098,2.156,0.061,7.450
1.411,0.050,-0.102,2.072,0.128,7.074
1.471,0.058,-0.106,1.984,0.186,6.675
1.526,0.071,-0.106,1.891,0.237,6.252
1.572,0.095,-0.105,1.786,0.294,5.798
1.612,0.109,-0.104,1.673,0.345,5.312
1.640,0.110,-0.102,1.553,0.382,4.803
1.658,0.103,-0.098,1.428,0.401,4.278
1.670,0.096,-0.089,1.299,0.403,3.743
1.680,0.094,-0.076,1.167,0.397,3.204
1.686,0.097,-0.065,1.033,0.381,2.671
1.682,0.110,-0.054,0.898,0.349,2.153
1.673,0.128,-0.041,0.762,0.295,1.651
1.616,0.252,-0.013,0.180,-0.054,-0.179
1.599,0.284,-0.013,0.052,-0.133,-0.508
1.583,0.313,-0.016,-0.071,-0.202,-0.805
1.560,0.339,-0.019,-0.187,-0.256,-1.068
1.532,0.357,-0.025,-0.296,-0.301,-1.303
1.507,0.373,-0.032,-0.396,-0.337,-1.508
1.482,0.386,-0.038,-0.486,-0.365,-1.688
1.458,0.399,-0.043,-0.570,-0.382,-1.845
1.434,0.410,-0.047,-0.645,-0.391,-1.982
1.409,0.419,-0.051,-0.715,-0.391,-2.102
1.382,0.423,-0.052,-0.779,-0.380,-2.210
1.357,0.425,-0.051,-0.841,-0.359,-2.308
1.332,0.431,-0.049,-0.898,-0.329,-2.400
1.304,0.432,-0.045,-0.956,-0.288,-2.488
1.275,0.426,-0.036,-1.012,-0.239,-2.575
1.248,0.430,-0.028,-1.063,-0.180,-2.666
1.213,0.432,-0.017,-1.122,-0.121,-2.756
1.037,0.430,0.070,-1.418,0.145,-3.192
0.999,0.433,0.089,-1.479,0.196,-3.280
0.961,0.435,0.108,-1.536,0.251,-3.363
0.922,0.445,0.131,-1.586,0.308,-3.436
0.880,0.455,0.153,-1.636,0.359,-3.503
0.840,0.456,0.174,-1.683,0.402,-3.565
0.805,0.459,0.197,-1.722,0.445,-3.629
0.774,0.462,0.221,-1.758,0.481,-3.691
0.744,0.463,0.245,-1.793,0.513,-3.750
0.715,0.467,0.266,-1.828,0.534,-3.807
0.686,0.482,0.287,-1.865,0.549,-3.859
0.656,0.495,0.307,-1.899,0.556,-3.904

-0.362,1.116,0.486,0.414,0.305,0.326
-0.409,1.140,0.503,0.466,0.315,0.440
-0.461,1.164,0.518,0.524,0.324,0.569
-0.518,1.186,0.532,0.586,0.329,0.715
-0.578,1.209,0.548,0.656,0.330,0.881
-0.641,1.231,0.563,0.729,0.326,1.066
-0.705,1.254,0.575,0.809,0.316,1.275
-0.767,1.277,0.588,0.892,0.308,1.505
-0.831,1.299,0.599,0.979,0.298,1.757
-0.889,1.319,0.608,1.071,0.284,2.033
-0.945,1.335,0.614,1.166,0.267,2.331
-0.997,1.343,0.618,1.265,0.242,2.651
-1.044,1.336,0.614,1.368,0.210,2.994
-1.086,1.315,0.608,1.474,0.169,3.354
-1.120,1.279,0.598,1.579,0.118,3.730
-1.143,1.228,0.584,1.681,0.059,4.119
-1.151,1.164,0.564,1.780,0.003,4.512
-1.143,1.096,0.542,1.878,-0.034,4.907
-1.132,1.035,0.519,1.975,-0.045,5.297
-1.097,0.968,0.496,2.064,-0.040,5.670
-1.043,0.896,0.473,2.145,-0.022,6.037
-1.002,0.845,0.459,2.194,-0.005,6.277
-0.936,0.756,0.444,2.256,0.016,6.623
-0.865,0.661,0.429,2.298,0.015,6.948
-0.783,0.568,0.409,2.320,-0.006,7.248
-0.690,0.483,0.386,2.325,-0.046,7.520
-0.199,0.220,0.241,2.211,-0.291,8.275
-0.104,0.192,0.209,2.168,-0.334,8.306
-0.012,0.164,0.176,2.118,-0.374,8.292
0.080,0.140,0.137,2.067,-0.403,8.240
0.173,0.120,0.100,2.014,-0.419,8.155
0.236,0.112,0.073,1.976,-0.420,8.084
0.331,0.104,0.033,1.919,-0.411,7.959
0.428,0.097,-0.006,1.857,-0.391,7.817
0.523,0.091,-0.044,1.792,-0.355,7.661
0.621,0.090,-0.078,1.721,-0.306,7.496
0.723,0.093,-0.107,1.640,-0.247,7.322
0.830,0.103,-0.133,1.548,-0.175,7.138
0.941,0.125,-0.156,1.444,-0.093,6.938
1.054,0.150,-0.176,1.335,-0.003,6.722
1.163,0.177,-0.190,1.217,0.096,6.483
1.266,0.204,-0.193,1.096,0.196,6.224
1.359,0.229,-0.193,0.970,0.292,5.937
1.442,0.251,-0.188,0.842,0.382,5.625
1.516,0.268,-0.177,0.716,0.463,5.288
1.578,0.273,-0.162,0.598,0.530,4.928
1.628,0.273,-0.144,0.485,0.579,4.545
1.666,0.272,-0.126,0.382,0.609,4.145
1.691,0.268,-0.104,0.289,0.619,3.731
1.702,0.265,-0.081,0.205,0.613,3.307
1.707,0.260,-0.056,0.129,0.593,2.872
1.704,0.258,-0.031,0.057,0.561,2.436
1.647,0.310,0.036,-0.215,0.326,0.637
1.627,0.331,0.040,-0.270,0.268,0.277
1.608,0.352,0.038,-0.322,0.220,-0.053
1.588,0.372,0.035,-0.368,0.185,-0.351
1.571,0.392,0.028,-0.409,0.168,-0.623
1.554,0.412,0.020,-0.444,0.170,-0.868
1.536,0.429,0.012,-0.473,0.190,-1.091
1.519,0.445,0.009,-0.497,0.223,-1.295
1.503,0.457,0.008,-0.519,0.270,-1.480
1.485,0.467,0.011,-0.540,0.322,-1.650
1.467,0.474,0.020,-0.561,0.372,-1.804
1.445,0.477,0.032,-0.582,0.415,-1.949
1.423,0.478,0.045,-0.606,0.446,-2.085
1.401,0.481,0.060,-0.631,0.465,-2.217
1.380,0.476,0.073,-0.660,0.471,-2.347
1.361,0.471,0.087,-0.690,0.473,-2.475
1.341,0.458,0.097,-0.719,0.470,-2.606
1.319,0.445,0.108,-0.746,0.469,-2.740
1.293,0.423,0.115,-0.770,0.469,-2.879
1.264,0.420,0.134,-0.793,0.475,-3.022
1.233,0.399,0.134,-0.818,0.475,-3.165
1.196,0.401,0.144,-0.840,0.484,-3.308
1.156,0.379,0.149,-0.866,0.494,-3.456
0.969,0.380,0.193,-0.959,0.564,-4.078
0.919,0.394,0.211,-0.984,0.578,-4.197
0.863,0.405,0.224,-1.015,0.587,-4.306
0.807,0.412,0.238,-1.048,0.594,-4.407
0.752,0.424,0.255,-1.082,0.597,-4.501

-0.346,1.108,0.520,0.289,0.262,0.469
-0.397,1.124,0.535,0.347,0.292,0.578
-0.449,1.142,0.550,0.407,0.320,0.701
-0.505,1.166,0.567,0.469,0.347,0.842
-0.566,1.192,0.584,0.537,0.367,0.997
-0.631,1.213,0.602,0.609,0.376,1.172
-0.698,1.228,0.622,0.683,0.380,1.364
-0.766,1.239,0.638,0.760,0.382,1.578
-0.838,1.244,0.657,0.840,0.380,1.813
-0.910,1.252,0.673,0.923,0.370,2.068
-0.976,1.262,0.689,1.011,0.360,2.341
-1.039,1.270,0.700,1.107,0.357,2.636
-1.093,1.268,0.708,1.212,0.359,2.952
-1.145,1.255,0.713,1.327,0.359,3.297
-1.193,1.232,0.717,1.446,0.349,3.669
-1.230,1.192,0.721,1.568,0.326,4.069
-1.258,1.141,0.723,1.687,0.284,4.490
-1.273,1.092,0.716,1.801,0.217,4.922
-1.267,1.042,0.705,1.912,0.140,5.357
-1.252,0.991,0.689,2.019,0.062,5.783
-1.209,0.921,0.668,2.122,-0.017,6.186
-1.152,0.837,0.646,2.223,-0.088,6.575
-1.090,0.748,0.618,2.320,-0.147,6.940
-1.021,0.654,0.593,2.407,-0.203,7.279
-0.942,0.567,0.561,2.487,-0.260,7.587
-0.848,0.478,0.526,2.566,-0.306,7.862
-0.743,0.391,0.492,2.638,-0.349,8.107
-0.234,0.075,0.324,2.852,-0.461,8.793
-0.112,0.023,0.286,2.868,-0.481,8.868
0.013,-0.018,0.245,2.870,-0.504,8.917
0.142,-0.046,0.204,2.859,-0.533,8.942
0.273,-0.060,0.162,2.836,-0.566,8.944
0.404,-0.060,0.121,2.804,-0.598,8.922
0.532,-0.037,0.080,2.764,-0.622,8.874
0.662,0.013,0.037,2.717,-0.630,8.799
0.786,0.057,0.000,2.668,-0.608,8.698
0.890,0.081,-0.026,2.608,-0.568,8.567
0.979,0.103,-0.059,2.538,-0.549,8.407
1.042,0.099,-0.080,2.462,-0.554,8.216
1.110,0.089,-0.089,2.376,-0.583,7.988
1.185,0.086,-0.101,2.283,-0.607,7.728
1.265,0.085,-0.114,2.185,-0.622,7.439
1.350,0.093,-0.129,2.088,-0.617,7.127
