aX,aY,aZ,gX,gY,gZ
0.096,0.488,0.022,3.336,-1.115,0.168
0.097,0.485,0.019,3.344,-1.053,0.061
0.098,0.483,0.017,3.336,-0.977,-0.076
0.097,0.485,0.013,3.229,-0.908,-0.252
0.094,0.489,0.006,3.008,-1.145,-0.351
0.092,0.490,0.001,2.824,-1.405,-0.298
0.091,0.490,-0.002,2.756,-1.496,-0.145

-0.153,0.136,1.199,-50.534,41.962,-6.542
-0.166,0.299,1.416,-33.603,18.122,-9.412
-0.153,0.340,1.391,-13.763,-1.511,-8.634
-0.137,0.314,1.170,1.359,-12.305,-5.229
-0.116,0.265,0.893,10.466,-16.794,-1.771
-0.064,0.243,0.659,13.840,-17.397,0.985
-0.000,0.225,0.497,14.076,-13.336,3.443
0.052,0.222,0.422,13.031,-6.260,5.641
0.084,0.225,0.417,11.359,-0.313,7.153
0.112,0.231,0.442,9.824,2.282,7.626
0.138,0.237,0.462,9.244,1.725,6.924
0.166,0.254,0.464,9.817,0.176,5.282
0.181,0.276,0.449,11.328,-0.985,2.908
0.179,0.294,0.425,13.183,-1.656,0.748
0.166,0.317,0.393,15.046,-2.237,-1.099
0.146,0.337,0.362,16.656,-3.275,-2.481
0.122,0.345,0.324,17.771,-5.076,-3.405
0.100,0.356,0.279,18.382,-7.015,-4.160
0.087,0.372,0.243,18.771,-8.740,-4.756
0.077,0.393,0.208,18.740,-9.901,-5.046
0.072,0.415,0.171,18.275,-10.076,-4.947
0.068,0.426,0.147,17.611,-9.221,-4.397
0.062,0.431,0.123,17.115,-7.863,-3.618
0.058,0.431,0.105,16.740,-6.679,-2.756
0.064,0.442,0.087,16.137,-5.618,-1.939
0.074,0.452,0.071,15.183,-4.603,-1.298
0.077,0.454,0.059,13.878,-3.954,-0.847
0.079,0.457,0.056,12.305,-4.137,-0.550
0.088,0.464,0.050,10.748,-4.427,-0.374
0.097,0.460,0.043,9.626,-4.076,-0.328
0.105,0.460,0.040,8.947,-3.290,-0.450
0.106,0.461,0.038,8.611,-2.695,-0.756
0.106,0.463,0.031,8.328,-2.458,-1.069
0.105,0.465,0.025,8.122,-2.046,-1.359
0.102,0.471,0.022,7.847,-1.656,-1.603
0.096,0.476,0.017,7.389,-1.557,-1.656
0.090,0.478,0.012,6.718,-1.702,-1.527
0.090,0.485,0.007,5.985,-1.908,-1.374
0.092,0.489,0.010,5.412,-1.893,-1.183
0.093,0.487,0.012,4.916,-1.794,-0.885
0.096,0.485,0.008,4.519,-1.725,-0.611
0.100,0.485,0.004,4.237,-1.618,-0.489
0.102,0.486,0.002,3.916,-1.534,-0.466
0.104,0.484,0.000,3.580,-1.496,-0.443
0.105,0.483,-0.000,3.206,-1.328,-0.466
0.105,0.485,0.000,2.718,-1.130,-0.542
