aX,aY,aZ,gX,gY,gZ
-0.223,0.740,0.019,-0.168,0.567,2.894
-0.217,0.748,0.027,-0.208,0.567,2.857
-0.212,0.757,0.034,-0.245,0.564,2.820
-0.206,0.767,0.040,-0.282,0.558,2.782
-0.200,0.775,0.044,-0.317,0.548,2.745
-0.192,0.783,0.049,-0.350,0.535,2.707
-0.183,0.792,0.051,-0.379,0.523,2.671
-0.172,0.799,0.052,-0.405,0.511,2.636
-0.161,0.806,0.056,-0.430,0.501,2.605
-0.150,0.810,0.057,-0.452,0.498,2.573

-1.596,0.626,-0.049,0.504,-1.525,-8.735
-1.752,0.711,-0.091,0.348,-1.598,-8.541
-1.901,0.796,-0.129,0.165,-1.658,-8.280
-2.041,0.877,-0.165,-0.043,-1.704,-7.950
-2.168,0.960,-0.197,-0.269,-1.734,-7.552
-2.277,1.038,-0.223,-0.508,-1.739,-7.087
-2.365,1.114,-0.243,-0.752,-1.712,-6.561
-2.428,1.190,-0.255,-0.995,-1.664,-5.981
-2.493,1.250,-0.250,-1.232,-1.608,-5.372
-2.553,1.273,-0.231,-1.459,-1.513,-4.753
-2.594,1.268,-0.203,-1.659,-1.383,-4.116
-2.613,1.258,-0.170,-1.826,-1.231,-3.462
-2.610,1.246,-0.129,-1.951,-1.066,-2.796
-2.601,1.227,-0.077,-2.032,-0.895,-2.136
-2.578,1.201,-0.018,-2.071,-0.733,-1.494
-2.302,1.006,0.235,-1.829,-0.136,0.896
-2.206,0.955,0.282,-1.693,-0.004,1.332
-2.105,0.901,0.324,-1.536,0.139,1.727
-2.001,0.846,0.362,-1.360,0.288,2.083
-1.897,0.792,0.399,-1.174,0.433,2.403
-1.794,0.744,0.429,-0.983,0.569,2.688
-1.693,0.704,0.453,-0.793,0.691,2.942
-1.598,0.668,0.475,-0.606,0.792,3.162
-1.504,0.636,0.493,-0.426,0.869,3.352
-1.414,0.608,0.508,-0.253,0.923,3.514
-1.328,0.580,0.517,-0.092,0.954,3.650
-1.246,0.554,0.524,0.060,0.961,3.762
-1.168,0.532,0.525,0.200,0.948,3.854
-1.093,0.519,0.523,0.328,0.916,3.924
-1.024,0.511,0.518,0.444,0.872,3.978
-0.957,0.508,0.512,0.548,0.814,4.012
-0.898,0.507,0.499,0.641,0.748,4.029
-0.845,0.509,0.485,0.724,0.674,4.029
-0.798,0.512,0.468,0.798,0.593,4.012
-0.755,0.516,0.450,0.864,0.511,3.982
-0.720,0.522,0.434,0.923,0.429,3.939
-0.688,0.531,0.420,0.975,0.349,3.887
-0.660,0.541,0.403,1.018,0.270,3.826
-0.635,0.552,0.387,1.057,0.195,3.760
-0.617,0.561,0.373,1.090,0.123,3.692
-0.568,0.625,0.286,1.161,-0.133,3.409
-0.560,0.640,0.263,1.161,-0.175,3.354
-0.552,0.656,0.240,1.156,-0.208,3.305
-0.542,0.669,0.216,1.147,-0.229,3.265
-0.533,0.681,0.194,1.134,-0.237,3.232
-0.524,0.692,0.170,1.117,-0.233,3.209
