aX,aY,aZ,gX,gY,gZ
0.989,-0.003,0.150,-2.686,-31.616,23.376
0.986,-0.026,0.181,-2.930,-29.785,21.851
0.990,-0.034,0.198,-1.465,-25.696,22.949
0.999,-0.023,0.198,-1.465,-19.775,24.902
0.996,-0.005,0.191,-2.014,-13.672,26.062
0.994,0.015,0.168,-2.319,-8.240,26.550
0.996,0.024,0.142,-2.686,-4.822,25.757
0.993,0.033,0.130,-4.639,-4.028,24.292
0.993,0.041,0.130,-5.310,-5.066,22.949
0.994,0.048,0.135,-4.333,-6.775,21.362
0.992,0.054,0.144,-3.601,-7.324,19.592
0.992,0.053,0.153,-2.686,-6.775,16.968
0.992,0.051,0.157,-2.319,-5.737,14.221
0.993,0.040,0.157,-2.014,-4.578,11.719
0.993,0.030,0.155,-2.075,-3.357,9.521
1.000,0.023,0.154,-2.319,-2.197,8.240
0.988,0.010,0.153,-2.136,-1.526,7.385
0.996,-0.000,0.152,-3.357,-1.099,7.080
0.997,-0.007,0.148,-5.493,-0.732,7.568
0.994,-0.006,0.146,-5.859,-0.366,8.362
0.993,0.004,0.144,-5.371,-0.305,9.338
0.996,0.017,0.138,-4.639,0.122,9.949
0.991,0.033,0.138,-4.150,0.427,9.644
0.991,0.033,0.141,-2.380,-0.366,8.362
0.992,0.027,0.149,-1.404,-0.549,6.409
0.990,0.019,0.158,-0.916,-0.183,5.371
0.989,0.008,0.162,0.488,0.366,4.822
0.991,0.007,0.156,1.343,1.953,4.822
0.986,0.012,0.143,2.075,3.845,5.249
0.987,0.012,0.127,2.319,4.639,5.432
0.987,0.013,0.116,1.587,4.089,5.188
0.984,0.016,0.113,1.099,3.113,5.371
0.986,0.018,0.115,1.282,1.465,5.676
0.985,0.020,0.125,0.854,0.183,5.859
0.988,0.023,0.137,0.732,-0.977,5.859
0.987,0.027,0.146,0.610,-1.099,5.920
0.989,0.036,0.152,0.488,-0.793,5.676
0.986,0.047,0.154,0.732,-0.305,5.188
0.990,0.057,0.155,1.099,0.366,4.456
0.989,0.051,0.160,1.892,1.526,2.747
0.993,0.041,0.161,1.221,3.235,0.977
0.991,0.028,0.164,0.244,4.883,-0.305
0.999,0.018,0.165,-0.549,6.042,-0.732
0.997,0.012,0.165,0.122,7.263,-0.793
0.991,0.021,0.158,0.977,8.972,-0.244

0.701,1.606,0.078,14.526,-11.292,-68.909
0.600,1.717,0.076,28.259,-16.418,-161.804
0.408,1.662,0.122,-9.644,-18.066,-255.981
0.244,1.311,0.227,-49.744,-26.123,-347.473
0.099,0.999,0.363,-47.363,-37.964,-411.255
-0.038,0.887,0.476,-41.260,-37.415,-446.045
-0.190,0.799,0.490,-37.476,-21.790,-475.464
-0.358,0.628,0.432,-44.495,-1.831,-505.676
-0.495,0.343,0.366,-57.800,11.230,-531.311
-0.575,-0.029,0.356,-66.345,13.916,-549.194
-0.575,-0.478,0.371,-67.017,10.864,-562.866
-0.472,-0.898,0.368,-58.044,8.301,-596.008
-0.395,-1.459,0.352,-48.645,5.188,-646.851
-0.331,-2.633,0.355,-65.735,3.357,-623.901
-0.210,-3.150,0.348,-87.280,2.319,-523.926
-0.120,-3.525,0.309,-79.346,8.423,-452.515
-0.119,-3.840,0.275,-88.196,19.226,-364.197
-0.139,-3.893,0.282,-81.116,22.034,-236.267
-0.099,-3.353,0.306,-36.072,12.634,-73.730
-0.043,-2.398,0.365,-4.883,6.226,57.190
0.004,-1.778,0.384,9.338,9.460,105.042
0.015,-1.506,0.374,12.695,14.160,107.056
0.028,-1.425,0.340,17.090,17.212,98.083
0.057,-1.380,0.293,28.137,17.517,95.886
0.118,-1.339,0.250,41.321,14.771,100.525
0.155,-1.305,0.233,48.401,9.460,108.826
0.197,-1.296,0.234,51.575,3.662,117.188
0.213,-1.273,0.243,56.152,-0.488,127.991
0.243,-1.220,0.238,64.026,-2.747,141.174
0.270,-1.121,0.233,69.458,-4.883,156.555
0.309,-0.994,0.230,69.275,-6.897,171.509
0.339,-0.847,0.237,65.125,-9.460,182.190
0.370,-0.708,0.235,59.082,-11.230,187.927
0.431,-0.605,0.227,52.673,-12.085,186.096
0.497,-0.553,0.235,47.363,-14.648,179.138
0.553,-0.538,0.265,44.067,-18.799,170.044
0.597,-0.548,0.303,40.771,-21.240,160.339
0.631,-0.567,0.327,37.231,-18.555,152.161
0.651,-0.581,0.325,33.813,-11.414,146.851
0.672,-0.583,0.301,30.029,-3.723,143.677
0.679,-0.578,0.277,26.489,2.075,142.212
0.694,-0.572,0.261,21.240,6.104,141.357
0.700,-0.572,0.250,15.625,9.155,139.648
0.703,-0.556,0.234,12.756,13.428,138.062
0.714,-0.524,0.208,13.184,17.761,137.085
0.722,-0.488,0.178,13.672,20.386,135.559
0.738,-0.449,0.148,12.817,21.790,133.606
0.756,-0.415,0.126,11.230,21.851,129.883
