aX,aY,aZ,gX,gY,gZ
0.861,-0.005,0.480,0.061,0.671,1.038
0.858,-0.002,0.483,0.549,0.000,0.732
0.858,-0.002,0.482,1.282,-0.305,0.610
0.864,-0.001,0.475,0.977,-0.244,0.488
0.849,0.002,0.480,-0.671,-0.854,0.366
0.857,0.005,0.485,-0.854,-1.526,0.122
0.854,-0.002,0.488,0.977,-2.075,-0.427
0.864,-0.015,0.486,1.099,-1.831,-0.732
0.857,-0.010,0.493,-1.953,-0.732,-0.366
0.853,0.001,0.497,-3.845,-0.122,0.366
0.856,-0.001,0.496,-0.610,-0.183,0.427
0.860,-0.004,0.494,1.648,-0.610,0.305

0.999,-0.015,1.280,22.034,32.532,8.545
1.100,-0.075,1.588,10.071,41.321,17.456
1.104,-0.084,1.900,-16.479,54.749,33.386
0.954,-0.086,2.215,-46.936,104.065,46.509
0.697,-0.083,2.427,-73.486,196.045,48.828
0.487,-0.095,2.390,-82.581,327.026,45.776
0.335,-0.133,2.050,-74.890,472.656,47.974
0.173,-0.044,1.548,-69.641,603.760,55.847
-0.010,0.101,1.051,-45.898,711.670,59.753
-0.164,0.188,0.484,13.550,776.611,58.472
-0.286,0.247,-0.083,70.618,810.852,61.096
-0.412,0.363,-0.599,91.125,819.458,68.298
-0.430,0.469,-1.147,87.646,797.424,70.313
-0.349,0.574,-1.665,73.608,725.525,63.782
-0.251,0.517,-2.003,44.678,608.521,42.603
-0.191,0.340,-2.123,-4.395,467.529,13.245
-0.119,0.129,-2.019,-65.308,318.970,-7.324
-0.058,-0.062,-1.782,-106.812,186.523,-13.611
0.014,-0.170,-1.503,-115.784,84.778,-7.629
0.097,-0.203,-1.259,-99.365,18.616,4.761
0.148,-0.167,-1.105,-77.026,-13.794,19.348
0.201,-0.081,-1.034,-62.012,-22.217,29.175
0.225,-0.011,-1.013,-49.194,-19.287,31.067
0.230,0.044,-1.009,-36.926,-13.611,26.367
0.257,0.064,-1.050,-28.076,-7.385,17.822
0.275,0.075,-1.127,-19.897,-6.836,8.728
0.283,0.078,-1.195,-11.658,-14.526,0.488
0.285,0.083,-1.230,-5.432,-29.663,-6.897
0.291,0.094,-1.233,-2.075,-50.781,-14.709
0.309,0.112,-1.219,1.343,-75.012,-23.010
0.322,0.127,-1.190,7.935,-99.915,-32.593
0.344,0.137,-1.153,15.869,-124.878,-43.579
0.374,0.132,-1.102,25.024,-151.184,-54.504
0.391,0.117,-1.024,32.837,-178.467,-65.735
0.430,0.091,-0.941,39.063,-204.346,-76.721
0.501,0.045,-0.852,43.579,-230.286,-85.693
0.582,-0.037,-0.762,40.955,-257.141,-91.736
0.647,-0.124,-0.664,26.367,-282.471,-92.590
0.675,-0.170,-0.543,4.761,-303.955,-86.792
0.691,-0.180,-0.421,-8.484,-321.167,-76.965
0.713,-0.179,-0.300,-8.789,-333.374,-66.345
0.745,-0.163,-0.189,-2.625,-341.248,-55.115
0.762,-0.137,-0.080,6.775,-344.788,-45.593
0.799,-0.104,0.015,15.198,-344.177,-38.635
0.827,-0.082,0.112,19.592,-339.966,-35.339
0.860,-0.071,0.209,20.996,-333.679,-34.790
0.893,-0.088,0.303,20.935,-325.806,-35.461
0.901,-0.106,0.400,15.747,-314.087,-34.790
0.937,-0.119,0.483,5.981,-298.584,-32.837
0.966,-0.146,0.557,-2.197,-280.518,-30.396
0.977,-0.172,0.622,-10.376,-260.376,-25.940
0.986,-0.183,0.684,-19.165,-237.915,-18.372
0.989,-0.172,0.729,-26.001,-212.219,-8.789
