aX,aY,aZ,gX,gY,gZ
1.007,-0.103,0.130,-2.625,1.343,0.183
1.004,-0.102,0.132,2.258,1.892,1.587
1.005,-0.083,0.132,3.174,2.869,3.235
1.005,-0.069,0.131,5.005,3.662,3.845
1.001,-0.058,0.130,6.653,3.906,3.723
1.001,-0.052,0.132,6.653,4.211,2.991
0.997,-0.047,0.135,5.676,5.005,1.953
0.997,-0.061,0.127,4.211,5.920,1.099
0.992,-0.065,0.123,0.732,6.958,0.427
0.991,-0.069,0.122,-1.282,7.935,0.610
0.992,-0.081,0.116,0.183,8.423,0.671
0.992,-0.079,0.109,0.610,9.094,1.404
0.991,-0.073,0.098,1.709,9.583,2.075
0.994,-0.061,0.088,3.601,10.193,2.380
0.991,-0.054,0.077,5.920,10.010,2.075
0.989,-0.047,0.066,5.859,9.766,1.465
0.986,-0.040,0.053,4.395,9.155,0.366

0.406,0.073,-1.549,-30.518,-132.507,-22.949
0.265,0.180,-1.583,-1.953,-224.976,-22.522
0.111,0.276,-1.372,15.137,-341.675,-26.306
-0.090,0.321,-0.963,-2.930,-453.064,-39.673
-0.213,0.279,-0.490,-44.067,-534.729,-61.646
-0.327,0.199,-0.026,-72.327,-588.440,-80.261
-0.375,0.171,0.431,-89.172,-621.521,-86.243
-0.351,0.163,0.922,-95.764,-646.057,-85.815
-0.249,0.111,1.456,-94.116,-664.917,-88.989
-0.190,0.006,2.002,-103.516,-670.288,-93.567
-0.167,-0.061,2.611,-133.423,-641.663,-91.980
-0.046,-0.065,3.145,-155.457,-556.335,-80.322
0.036,-0.118,3.340,-140.137,-418.579,-72.205
0.107,-0.232,3.151,-102.356,-249.817,-69.580
0.098,-0.261,2.691,-60.913,-92.285,-60.364
0.188,-0.316,2.114,-17.700,12.268,-39.185
0.196,-0.363,1.747,7.019,60.791,-25.757
0.205,-0.348,1.522,19.043,63.293,-5.066
0.239,-0.225,1.403,23.437,50.476,23.865
0.273,-0.058,1.351,27.832,35.461,46.082
0.305,0.129,1.359,21.240,26.917,56.763
0.341,0.253,1.327,8.240,32.227,55.115
0.355,0.302,1.189,-5.554,53.345,39.612
0.383,0.250,0.995,-17.395,83.008,16.052
0.387,0.132,0.783,-26.489,105.835,-4.822
0.394,0.012,0.620,-27.161,119.141,-18.921
0.424,-0.078,0.525,-15.015,117.859,-21.973
0.458,-0.125,0.487,-0.122,99.548,-14.709
0.461,-0.129,0.503,8.545,70.374,-4.150
0.493,-0.117,0.571,13.550,41.870,4.639
0.517,-0.089,0.689,15.686,19.958,11.169
0.526,-0.060,0.831,16.724,3.296,15.991
0.528,-0.018,0.987,15.076,-6.958,20.447
0.531,0.018,1.119,11.475,-9.460,22.339
0.510,0.048,1.214,6.104,-1.099,21.057
0.485,0.068,1.258,0.427,20.325,16.235
0.490,0.054,1.236,-0.427,51.392,9.094
0.490,0.024,1.155,0.610,82.214,2.075
0.492,-0.031,1.029,5.127,108.704,-2.319
0.503,-0.097,0.900,12.451,130.371,-6.897
0.501,-0.149,0.803,18.738,143.005,-7.629
0.516,-0.171,0.731,30.701,141.174,-1.160
0.550,-0.128,0.708,40.100,129.883,11.841
0.592,-0.069,0.729,46.021,115.173,24.719
0.598,-0.036,0.762,50.354,102.173,31.494
0.620,0.025,0.786,41.077,97.839,33.508
0.642,0.090,0.787,27.649,102.234,31.738
0.673,0.123,0.780,20.569,111.145,25.818
0.669,0.116,0.757,20.264,121.704,17.212
0.667,0.088,0.715,22.766,131.531,9.521
0.667,0.061,0.655,26.550,137.634,3.845
0.684,0.031,0.587,27.466,139.099,0.061
0.711,-0.036,0.526,24.170,137.146,-4.272
0.723,-0.099,0.484,16.174,130.432,-8.057
0.734,-0.139,0.455,9.277,122.009,-7.812
0.749,-0.163,0.440,11.108,112.732,-3.967
0.760,-0.151,0.444,17.395,102.356,2.441
0.790,-0.131,0.460,27.161,91.797,10.376
0.798,-0.113,0.481,33.264,83.374,16.174
0.809,-0.087,0.496,29.907,81.360,18.738
0.821,-0.037,0.502,23.804,84.045,19.287
0.825,-0.036,0.486,26.001,88.196,17.944
0.830,-0.040,0.465,25.513,92.346,14.893
0.839,-0.035,0.444,20.020,94.788,12.024
0.859,-0.036,0.442,20.142,94.238,10.132
0.857,-0.073,0.437,27.832,91.248,9.155
0.870,-0.066,0.439,29.175,89.905,9.399
0.868,-0.065,0.436,30.884,89.905,10.742
0.881,-0.087,0.427,35.156,91.064,11.475
0.887,-0.093,0.418,33.997,91.858,13.062
0.888,-0.112,0.406,30.823,90.942,13.794
0.899,-0.093,0.384,24.475,91.858,15.625
0.897,-0.083,0.347,23.804,93.018,17.517
0.906,-0.056,0.308,25.635,93.994,18.921
0.914,-0.027,0.278,28.076,93.140,20.264
0.920,-0.006,0.258,29.053,90.149,20.752
0.915,-0.003,0.254,28.503,85.632,19.165
0.933,0.006,0.265,24.780,81.116,17.090
0.940,0.001,0.282,23.010,78.003,15.015
0.934,-0.014,0.282,21.179,79.712,13.306
0.930,-0.024,0.260,16.968,85.754,11.902
0.930,-0.022,0.220,13.367,91.492,11.230
0.927,-0.023,0.160,15.930,94.360,10.986
0.929,-0.009,0.110,18.250,94.116,10.742
0.940,-0.006,0.069,19.592,89.417,9.766
0.951,-0.012,0.046,19.531,81.421,7.751
0.948,-0.020,0.038,16.418,72.815,5.981
0.951,-0.021,0.042,13.855,64.941,4.944
0.965,-0.038,0.050,13.550,57.312,4.822
0.965,-0.047,0.061,10.864,50.964,5.127
0.975,-0.043,0.068,5.066,47.485,5.493
0.968,-0.055,0.064,2.747,45.288,6.104
0.972,-0.042,0.054,1.038,44.556,7.202
0.985,-0.035,0.053,1.953,42.297,7.629
0.993,-0.029,0.077,2.014,38.635,7.996
0.995,-0.024,0.100,2.991,37.781,7.385
0.994,-0.027,0.105,6.897,39.795,6.409
1.000,-0.021,0.106,9.338,42.847,5.920
0.995,-0.028,0.099,11.475,45.532,4.944
0.997,-0.034,0.082,11.902,47.791,3.845
0.991,-0.035,0.051,11.719,49.438,3.296
0.990,-0.036,0.015,12.085,50.659,2.808
0.992,-0.036,-0.009,11.230,49.438,2.869
0.990,-0.034,-0.024,8.667,45.410,2.991
0.987,-0.038,-0.032,5.676,41.382,3.174
0.992,-0.041,-0.036,2.930,37.842,3.174
0.990,-0.045,-0.033,1.831,34.424,4.028
0.987,-0.055,-0.027,1.587,31.616,4.822
0.999,-0.057,-0.018,1.587,29.419,5.371
1.005,-0.062,-0.001,2.441,27.527,6.714
0.999,-0.054,0.007,3.662,26.978,8.545
1.000,-0.037,-0.001,4.578,29.358,9.888
1.003,-0.018,-0.024,5.737,31.738,10.498
0.993,0.012,-0.039,5.676,32.288,10.620
0.992,0.029,-0.060,8.179,31.311,9.033
0.995,0.031,-0.082,10.681,29.236,6.226
0.982,0.027,-0.093,8.362,26.123,3.601
0.984,0.014,-0.105,5.310,23.254,0.793
0.987,-0.011,-0.110,2.808,19.348,-0.916

0.321,0.110,-1.573,-31.799,-186.768,-30.640
0.295,0.181,-1.536,-12.085,-269.104,-38.757
-0.083,0.085,-1.340,22.034,-373.047,-59.387
-0.299,0.093,-1.062,17.456,-470.032,-63.049
-0.331,0.139,-0.636,-48.950,-554.321,-63.416
-0.456,0.208,-0.142,-109.375,-631.104,-69.092
-0.441,0.251,0.389,-132.935,-688.538,-68.909
-0.408,0.185,0.967,-137.695,-731.323,-77.698
-0.345,0.116,1.645,-136.719,-758.301,-87.524
-0.225,0.077,2.292,-138.794,-764.160,-88.684
-0.173,0.033,2.968,-136.292,-717.896,-83.435
-0.037,-0.007,3.454,-131.897,-595.947,-75.317
0.008,-0.088,3.604,-122.192,-420.593,-71.350
0.093,-0.182,3.364,-98.389,-221.558,-68.542
0.122,-0.255,2.786,-65.186,-44.312,-58.716
0.123,-0.253,2.179,-30.396,71.960,-41.626
0.185,-0.214,1.735,-5.798,125.549,-20.142
0.189,-0.148,1.480,3.357,130.371,0.793
0.299,-0.045,1.357,7.446,110.535,18.799
0.332,0.041,1.279,12.939,92.773,30.457
0.371,0.126,1.210,14.099,89.294,33.691
0.413,0.162,1.128,15.991,100.891,30.029
0.433,0.141,1.026,20.874,117.798,22.278
0.457,0.105,0.903,21.179,135.864,14.038
0.466,0.070,0.764,17.700,154.724,6.531
0.486,0.011,0.635,20.630,170.593,0.061
0.532,-0.054,0.519,27.039,174.194,-2.014
0.563,-0.092,0.454,31.982,160.767,0.183
0.576,-0.132,0.436,38.696,139.709,3.601
0.618,-0.147,0.468,38.757,117.188,7.568
0.658,-0.162,0.541,36.255,93.323,12.146
0.673,-0.168,0.643,30.396,72.693,15.808
0.688,-0.151,0.751,21.240,61.218,19.226
0.698,-0.138,0.829,16.602,58.716,22.766
0.692,-0.122,0.884,15.320,63.782,25.452
0.719,-0.104,0.929,15.991,73.120,27.039
0.703,-0.087,0.962,18.494,84.961,28.748
0.672,-0.074,0.951,23.682,102.905,29.297
0.666,-0.056,0.889,30.884,125.122,29.480
0.662,-0.042,0.803,38.025,145.386,29.846
0.674,-0.040,0.701,41.260,159.912,29.297
0.704,-0.045,0.607,39.063,166.626,27.649
0.715,-0.031,0.523,33.020,166.443,26.978
0.728,-0.015,0.450,31.616,159.302,27.344
0.752,0.006,0.395,32.532,147.217,28.137
0.785,0.029,0.363,32.410,132.751,28.137
0.814,0.060,0.366,29.236,118.408,27.039
0.811,0.063,0.372,27.954,106.262,23.132
0.830,0.052,0.372,25.146,98.755,18.860
0.851,0.029,0.381,17.029,93.933,15.076
0.853,0.003,0.401,7.996,90.454,10.925
0.859,-0.011,0.405,5.371,89.600,7.812
0.860,-0.034,0.387,10.620,91.187,7.568
0.870,-0.045,0.351,15.564,93.811,7.996
0.875,-0.040,0.313,15.564,95.886,8.850
0.888,-0.053,0.272,16.296,96.497,7.935
0.883,-0.068,0.236,16.846,94.543,6.592
0.890,-0.060,0.214,12.634,90.637,7.080
0.933,-0.061,0.214,11.658,83.191,8.484
0.914,-0.047,0.245,13.245,72.449,11.047
0.919,-0.032,0.270,16.174,65.918,14.038
0.924,-0.027,0.276,16.296,65.491,14.771
0.950,-0.001,0.288,11.108,67.749,13.794
0.925,0.001,0.286,12.024,71.533,12.573
0.920,-0.008,0.250,19.043,76.965,11.414
0.938,-0.014,0.208,18.677,81.482,10.376
0.945,-0.015,0.193,13.977,80.872,9.399
0.949,-0.042,0.185,12.634,75.623,8.179
0.958,-0.040,0.187,9.888,71.106,8.118
