aX,aY,aZ,gX,gY,gZ
-0.210,1.381,-0.543,16.357,-86.731,447.083
-0.086,1.568,-0.227,28.015,-119.934,377.014
-0.027,1.485,0.054,34.241,-125.427,296.448
0.067,1.516,0.244,21.423,-110.840,245.483
0.132,1.674,0.391,33.691,-91.858,212.036
0.181,1.852,0.477,45.898,-69.885,179.321
0.196,1.953,0.520,46.936,-41.992,136.841
0.190,1.957,0.523,49.072,-11.963,87.219
0.168,1.907,0.468,49.927,18.860,39.856
0.139,1.824,0.340,49.805,49.988,0.061
0.121,1.740,0.168,52.490,71.533,-30.884
0.125,1.663,0.024,56.396,76.477,-53.589
0.138,1.578,-0.033,52.734,65.125,-70.374
0.150,1.482,-0.009,43.701,45.288,-83.313
0.154,1.405,0.053,35.034,27.771,-91.553
0.177,1.400,0.111,27.283,17.273,-95.703
0.200,1.405,0.142,22.095,14.221,-102.905
0.217,1.382,0.150,17.090,14.832,-115.173
0.229,1.324,0.134,12.634,18.250,-129.944
0.245,1.258,0.097,9.888,22.827,-144.897
0.263,1.185,0.046,10.376,26.611,-159.485
0.285,1.107,-0.011,13.000,28.442,-173.096
0.304,1.019,-0.055,17.212,26.978,-185.852
0.335,0.932,-0.062,21.729,20.996,-197.083
0.367,0.827,-0.041,25.452,14.160,-206.909
0.418,0.738,-0.002,26.489,10.986,-213.623
0.446,0.690,0.025,29.297,11.719,-215.454
0.476,0.680,0.021,35.034,16.663,-213.928
0.513,0.678,-0.002,39.856,22.949,-213.135
0.529,0.641,-0.034,41.626,28.381,-216.675
0.550,0.589,-0.068,39.917,32.227,-221.069
0.568,0.538,-0.099,40.771,32.593,-224.121
0.583,0.505,-0.117,43.945,29.724,-224.854

1.234,-0.730,0.244,22.522,17.456,30.212
1.273,-1.006,0.270,11.841,24.780,29.480
1.218,-1.313,0.276,-21.179,36.560,49.805
1.091,-1.527,0.267,-66.833,51.636,105.652
0.884,-1.608,0.219,-92.041,69.458,187.256
0.641,-1.528,0.104,-78.247,86.304,274.902
0.359,-1.171,-0.083,-34.668,96.985,367.615
0.126,-0.534,-0.254,3.967,98.633,447.876
-0.050,0.123,-0.357,39.429,85.388,493.103
-0.115,0.603,-0.420,81.482,54.626,509.155
-0.160,0.888,-0.393,106.995,12.756,516.907
-0.101,1.189,-0.292,107.971,-28.503,512.878
0.022,1.635,-0.161,116.943,-58.716,451.416
0.083,1.652,-0.088,132.690,-72.510,367.371
0.196,1.731,-0.064,89.417,-72.632,298.340
0.340,1.796,-0.021,32.288,-72.510,234.802
0.400,1.706,0.088,8.606,-79.895,170.288
0.427,1.670,0.288,0.549,-88.318,120.422
0.540,1.642,0.472,6.897,-85.205,80.200
0.580,1.628,0.641,19.958,-70.313,40.955
0.606,1.638,0.737,26.489,-41.565,4.456
0.604,1.615,0.720,35.706,-1.038,-34.058
0.587,1.573,0.624,39.612,39.734,-71.777
0.579,1.492,0.469,39.001,72.327,-105.835
0.568,1.395,0.310,33.386,90.454,-135.681
0.554,1.273,0.181,24.475,93.811,-161.011
0.546,1.109,0.073,14.832,86.731,-182.861
0.546,0.934,0.003,0.732,71.960,-200.684
0.556,0.770,-0.016,-15.381,52.795,-210.876
0.574,0.641,0.005,-26.855,33.020,-214.417
0.592,0.561,0.040,-32.410,16.357,-213.196
0.607,0.504,0.069,-35.645,5.554,-209.839
0.632,0.453,0.094,-38.757,-0.061,-208.679
0.657,0.389,0.105,-39.001,-1.343,-209.045
0.685,0.320,0.102,-37.292,-1.221,-209.290
0.715,0.245,0.090,-36.377,-1.160,-209.106
0.748,0.184,0.088,-36.438,-0.549,-208.130
0.787,0.094,0.062,-31.372,2.502,-206.787
0.805,0.018,0.007,-26.062,8.057,-202.148
0.828,-0.038,-0.060,-23.743,12.390,-193.604
0.844,-0.056,-0.108,-21.667,12.207,-182.678
0.882,-0.081,-0.138,-17.700,5.188,-170.776
0.898,-0.134,-0.131,-16.357,-4.944,-162.109
0.903,-0.170,-0.102,-18.555,-14.282,-154.602
0.912,-0.179,-0.057,-15.381,-21.790,-142.761
0.940,-0.198,-0.001,-6.470,-28.625,-129.822
0.976,-0.188,0.066,-1.038,-32.043,-117.737
0.984,-0.172,0.117,3.845,-29.968,-106.018
0.992,-0.149,0.138,7.874,-22.034,-97.473
1.000,-0.122,0.135,11.536,-12.329,-91.003

1.210,-0.947,-0.003,-10.437,36.438,44.006
